ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
45805302,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805289,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805310,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805306,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805309,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805286,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805290,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805304,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805313,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805307,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805314,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805315,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805321,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805320,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805316,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805317,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805319,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45805318,2647318,GOOGLE,Keyword,HEALTH_IN_PERSONALIZED_ADS,"Health in personalized advertising - Health condition-related services, procedures, or products aren't allowed in personalized advertising.",,,No,Yes,Yes,2025/12/17 07:47:56,System  ,,Undetermined,None,65.30%,70.83%,active
45804201,2646913,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 03:24:10,System  ,,Undetermined,None,68.79%,70.83%,active
45844554,2644447,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 08:26:30,System  ,,Undetermined,None,71.76%,70.83%,active
45804212,2646914,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 04:08:50,Rubiga G,2026/04/10 03:01:05,Valid,Will Not Fix,70.64%,70.83%,active
45805452,2647357,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 08:11:21,System  ,,Undetermined,None,69.89%,70.83%,active
45804214,2646914,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 05:09:33,Preethikrishnan Last,2026/01/22 21:30:54,Valid,Will Not Fix,70.64%,70.83%,active
45844681,2644447,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/19 08:24:18,System  ,,Undetermined,None,71.76%,70.83%,active
47569633,2646914,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/03/31 21:03:47,Rubiga G,2026/04/10 03:01:05,Valid,Will Not Fix,70.64%,70.83%,active
45804215,2646863,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 05:37:21,System  ,,Undetermined,None,72.88%,70.83%,active
45804070,2646913,GOOGLE,Callout,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 03:15:22,System  ,,Undetermined,None,68.79%,70.83%,active
45804069,2646913,GOOGLE,structured snippet,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2025/12/17 03:02:29,System  ,,Undetermined,None,68.79%,70.83%,active
