ID,Campaign ID,Engine,Type,Policy Violation,Reason,Reason Type,Text,Synchronous Disapproval?,Exemptible?,Runnable?,Disapproved On,Last Updated By,Last Updated On,Valid?,Resolution?,% Fulfilled,% Time Used,Campaign Status
46632714,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632716,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632717,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632718,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632720,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632721,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632722,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632724,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632725,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632726,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
46632728,2664718,GOOGLE,Sitelink,HEALTH_IN_PERSONALIZED_ADS,Violating Text: ,LIMITED,,No,No,Yes,2026/02/02 20:35:00,Theeba R,2026/02/10 04:12:21,Undetermined,None,30.93%,33.06%,active
